Data de Referência;Ano e Mes;Código Tipo Ponto Interação;Descrição Tipo Ponto Interação;Código Meio de Interação;Descrição Meio de Interação;Código do Serviço;Descrição do Serviço;Código Ponto Atendimento;Descrição Ponto Atendiemnto;Processos Iniciados
2026-02-03;202401;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;2182
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;36
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;89
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;18
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;181
2026-02-03;202402;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;162
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;10
2026-02-03;202402;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;761
2026-02-03;202402;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1506
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;22
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;58
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;10
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;220
2026-02-03;202403;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;123
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;17
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;913
2026-02-03;202403;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1600
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;17
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;40
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;268
2026-02-03;202404;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;168
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;10
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;962
2026-02-03;202404;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1751
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;13
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;129
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;7
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;324
2026-02-03;202405;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;158
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;18
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;962
2026-02-03;202405;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1448
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;5
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;1002
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;13
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;228
2026-02-03;202406;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;142
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;12
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;822
2026-02-03;202406;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1205
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;9
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;979
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;1
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;309
2026-02-03;202407;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;135
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;17
2026-02-03;202407;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;908
2026-02-03;202407;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1293
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;9
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;206
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;2
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;179
2026-02-03;202408;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;92
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;13
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;571
2026-02-03;202408;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;704
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;12
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;62
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;9
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;176
2026-02-03;202409;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;87
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;17
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;562
2026-02-03;202409;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;619
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;16
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;68
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;6
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;145
2026-02-03;202410;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;88
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;2474
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;3200
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;468
2026-02-03;202410;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;675
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;14
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;200
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;10
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;135
2026-02-03;202411;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;156
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;11
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;889
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;1373
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;618
2026-02-03;202411;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;692
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;10
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;1512
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;1
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;114
2026-02-03;202412;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;91
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;13
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;604
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;860
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;576
2026-02-03;202412;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;718
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;9
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;674
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;3
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;126
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;94
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;29
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;4
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;789
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;989
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;1045
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;2087
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;18
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;92
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;7
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;142
2026-02-03;202502;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;94
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;20
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;1396
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;1536
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;857
2026-02-03;202502;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1345
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;11
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;43
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;19
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;139
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;82
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;30
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;1010
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;1154
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;856
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1466
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;784
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;9
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;30
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;40
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;178
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;117
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;32
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;601
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;695
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;844
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;1181
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;675
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;17
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;120
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;21
